tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,Cast_and_Crew
tt0162983,Hanging Up,Hanging Up,0,2000,94,"Comedy,Drama",4.9,13781,"Diane Keaton (actress), Meg Ryan (actress), Lisa Kudrow (actress), Walter Matthau (actor), Adam Arkin (actor), Shaun Duke (actor), Ann Bortolotti (actress), Cloris Leachman (actress), Maree Cheatham (actress), Myndy Crist (actress), Diane Keaton (director), Delia Ephron (writer), Nora Ephron (writer), Nora Ephron (producer), Laurence Mark (producer), David Hirschfelder (composer), Howard Atherton (cinematographer), Julie Monroe (editor), Lisa Beach (casting_director), Waldemar Kalinowski (production_designer)"
tt0172464,The Million Dollar Kid,The Million Dollar Kid,0,2000,91,"Action,Adventure,Comedy",3.2,538,"Richard Thomas (actor), Maureen McCormick (actress), C. Thomas Howell (actor), Corey Feldman (actor), Estelle Getty (actress), Randy Travis (actor), Kaye Ballard (actress), Clint Howard (actor), Mark Metcalf (actor), Alison Lohman (actress), Neil Mandt (director), Mark Twain (writer), Gregory Poppen (writer), Steven Paul (producer), Erik Lundmark (composer), Anton Floquet (cinematographer), Paul Tarantino (editor), Craig Campobasso (casting_director), Dorothy Koster Paul (casting_director), Robert La Liberte (production_designer)"
tt0292688,Shadow Dancer,Shadow Dancer,0,2000,92,Thriller,4.3,91,"April Breneman (actress), Kim Sill (actress), John McCafferty (actor), Jack van Landingham (actor), Cara van Landingham (actress), J.J. Mantia (actress), Kenneth McCabe (actor), Mickey Girard (actor), Alisa Christensen (actress), Dana Troy (actress), Michael Paul Girard (director), Michael Paul Girard (writer), James Holt (producer), Michael Paul Girard (composer), Denis Maloney (cinematographer), Ian Kelly (editor), David Riggs (production_designer)"
tt0239432,Gypsy,Gitano,0,2000,106,"Drama,Thriller",3.6,320,"Joaquín Cortés (actor), Laetitia Casta (actress), Marta Belaustegui (actress), Ginés García Millán (actor), Manuel de Blas (actor), José Manuel Lorenzo (actor), Juan Fernández Mejías (actor), Lola Cardona (actress), Pilar Bardem (actress), José Luis Gómez (actor), Manuel Palacios (director), Manuel Palacios (writer), Arturo Pérez-Reverte (writer), Eva Gancedo (composer), Hans Burmann (cinematographer), Ángel Hernández Zoido (editor)"
tt0441901,They Fought Back!,They Fought Back!,0,2000,120,Documentary,4,11,"Kurt Gerron (self), Adolf Hitler (archive_footage), Jan Karski (self), Norbert Masur (self), Raphael Schachter (self), Francisco Roel (director), David Abravanel Stein (writer), Caleb Tinbergen (writer), David Abravanel Stein (producer), Francisco Roel (cinematographer)"
tt0158622,The Flintstones in Viva Rock Vegas,The Flintstones in Viva Rock Vegas,0,2000,90,"Comedy,Family,Romance",3.8,26883,"Mark Addy (actor), Stephen Baldwin (actor), Kristen Johnston (actress), Jane Krakowski (actress), Joan Collins (actress), Thomas Gibson (actor), Alan Cumming (actor), Alan Cumming (actor), Harvey Korman (actor), Alex Meneses (actress), John Taylor (actor), Brian Levant (director), William Hanna (writer), Joseph Barbera (writer), Deborah Kaplan (writer), Harry Elfont (writer), Bruce Cohen (producer), David Newman (composer), Jamie Anderson (cinematographer), Kent Beyda (editor), Joseph Middleton (casting_director), Christopher Burian-Mohr (production_designer)"
tt0461021,Death on Saturn's Moon,Death on Saturn's Moon,0,2000,87,"Sci-Fi,Thriller",4.4,118,"Paul L. Nolan (actor), Sally Mercer (actress), Curt Karibalis (actor), John Krawlzik (director), John Krawlzik (writer), Lorrie King (producer), Len Miller (composer), John Krawlzik (cinematographer), Steve Wylam (cinematographer), Sharon Gabriel (editor), Carol Clouse (production_designer)"
tt0260758,Blind Target,Blind Target,0,2000,90,"Action,Adventure,Thriller",3.3,279,"Rachel Sheppard (actress), Tatiana Cohen (actress), Lina Romay (actress), Roger Pavlovich (actor), Linnea Quigley (actress), Steve Barrymore (actor), Paul Lapidus (actor), Mavi Tienda (actress), Robert King (actor), Joaquin Phre (actor), Jesús Franco (director), Kevin Collins (writer), Jesús Franco (writer), J. Douglas Wentworth (writer), Kevin Collins (producer), Peter Evanko (producer), Karen Wong (producer), Jesús Franco (composer), Brian D. Horrorwitz (composer), Randy Manos (composer), Daniel White (composer), Emilio Schargorodsky (cinematographer), Guillermo A. Morales (editor), Sol Clink (casting_director), Stella Maris (casting_director)"
tt0199305,Aitanic,Aitanic,0,2000,92,Musical,4.7,68,"Nino D'Angelo (actor), Sabina Began (actress), Giacomo Rizzo (actor), Mauro Di Francesco (actor), Maria Del Monte (actress), Aurelio Fierro (actor), Pietra Montecorvino (actress), Enzo Gragnaniello (actor), Angelo Di Gennaro (actor), Peppe Lanzetta (actor), Nino D'Angelo (director), Nino D'Angelo (writer), Lorenzo De Luca (writer), Giovanni Di Clemente (producer), Nino D'Angelo (composer), Sergio D'Offizi (cinematographer), Giogiò Franchini (editor), Raffaele Di Florio (production_designer)"
tt0411870,Sheriff,Sheriff,0,2001,88,Comedy,8.5,16,"Sinan Akkus (actor), Frank Beckers (actor), Sebastian Butenberg (actor), Thomas Diederichs (actor), Manfred Gimmler (actor), Oliver Katanic (actor), Ina Knoop (actress), Jan Knoop (actor), Jens Knoop (actor), Kai Knoop (actor), Mihael Langauer (director), Tim Knoop (writer), Mihael Langauer (writer), Joe Malik (writer), Georg Zerhusen (writer), Thomas Diederichs (producer), Tim Knoop (cinematographer), Tim Knoop (editor), Mihael Langauer (editor)"
tt0120737,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,0,2001,178,"Adventure,Drama,Fantasy",8.9,2196648,"Elijah Wood (actor), Ian McKellen (actor), Orlando Bloom (actor), Sean Bean (actor), Alan Howard (actor), Noel Appleby (actor), Sean Astin (actor), Sala Baker (actor), Sala Baker (actor), Sala Baker (actor), Billy Boyd (actor), Andy Serkis (actor), Peter Jackson (director), J.R.R. Tolkien (writer), Fran Walsh (writer), Philippa Boyens (writer), Peter Jackson (writer), Peter Jackson (producer), Barrie M. Osborne (producer), Tim Sanders (producer), Fran Walsh (producer), Howard Shore (composer), Andrew Lesnie (cinematographer), John Gilbert (editor), Victoria Burrows (casting_director), Amy Hubbard (casting_director), John Hubbard (casting_director), Liz Mullane (casting_director), Grant Major (production_designer)"
tt0354862,Ravi Shankar: Between Two Worlds,Ravi Shankar: Between Two Worlds,0,2001,90,"Documentary,Music",8.4,37,"John Coltrane (archive_footage), George Harrison (self), Yehudi Menuhin (archive_footage), Anoushka Shankar (self), Ravi Shankar (self), Uday Shankar (archive_footage), Mark Kidel (director), Mark Kidel (writer), Nicolas Blanc (producer), Jane Weiner (producer), Ravi Shankar (composer), Alistair Cameron (cinematographer), Olivier Guéneau (cinematographer), Mark Kidel (cinematographer), Andrew Findlay (editor)"
tt0278792,Unfinished Symphony: Democracy and Dissent,Unfinished Symphony: Democracy and Dissent,0,2001,60,Documentary,8.8,37,"Bestor Cram (director), Mike Majoros (director), Bestor Cram (producer), Bestor Cram (cinematographer), Mike Majoros (cinematographer), Mike Majoros (editor)"
tt0258490,Khushi,Khushi,0,2001,169,"Drama,Romance",8.1,6481,"Pawan Kalyan (actor), Pawan Kalyan (actor), Bhoomika Chawla (actress), Sivaji (actor), Rajan P. Dev (actor), Sudhakar (actor), Nassar (actor), Janaki Sabesh (actress), Vijayakumar (actor), Sudha (actress), Mohammad Ali (actor), S.J. Suryah (director), Rajendra Kumar (writer), S.J. Suryah (writer), A.M. Rathnam (producer), Mani Sharma (composer), P.C. Sreeram (cinematographer)"
tt0449523,Lying Beside You,Lying Beside You,0,2001,105,"Comedy,Drama",8.1,24,"Gregory Robert Wilson (actor), Wendy Gardner (actress), Barbara Belli (actress), Darren DeBari (actor), Scott DiPalo (actor), Ben McIntyre (actor), Theresa McKenna (actress), Steve Michalkowski (actor), Judy Privetera-Parrish (actress), Cice Rivera (actress), Joe Valenti (director), Joe Valenti (writer), Damon Fibraio (composer), Joe Valenti (composer), Joe Valenti (cinematographer), Joe Valenti (editor)"
tt0248966,Love & Support,Love & Support,0,2001,88,"Comedy,Drama",8.2,86,"Joe Furey (actor), Pat Finn (actor), Kristin Dattilo (actress), Jenna Byrne (actress), Wayne Federman (actor), Charlotte Booker (actress), Jack Kyle (actor), Traci Burgard (actress), John Fairlie (actor), Peter Spellos (actor), Joe Furey (director), Joe Furey (writer), Howard S. Berger (writer), Suzi Mealing (producer), Eben Dorros (composer), Thomas L. Callaway (cinematographer), Richard Trevor (editor), Timothy Roberts (production_designer)"
tt0275652,Sara,Sara,0,2001,120,"Comedy,Drama,Romance",8.8,26,"Ida Nerina (actress), Zahim Albakri (actor), Shamsul Ghau Ghau (actor), Loloq (actor), Ropie (actor), Hisham Ahmad Tajuddin (actor), Eja (actress), Soosan Hoh (actress), Zami Ismail (actor), Jailani Ghani (actor), Along Kamaruddin (director), Yasmin Yaacob (writer), Ayob Ibrahim (composer), Indra Che Muda (cinematographer), Musa Idris (editor)"
tt0198781,"Monsters, Inc.","Monsters, Inc.",0,2001,92,"Adventure,Animation,Comedy",8.1,1069809,"Billy Crystal (actor), John Goodman (actor), Mary Gibbs (actress), Steve Buscemi (actor), James Coburn (actor), Jennifer Tilly (actress), Bob Peterson (actor), John Ratzenberger (actor), Frank Oz (actor), Daniel Gerson (actor), Daniel Gerson (actor), Pete Docter (director), Andrew Stanton (writer), Daniel Gerson (writer), Pete Docter (writer), Jill Culton (writer), Darla K. Anderson (producer), Randy Newman (composer), Jim Stewart (editor), Matthew Jon Beck (casting_director), Mary Hidalgo (casting_director), Ruth Lambert (casting_director), Harley Jessup (production_designer), Bob Pauley (production_designer)"
tt0350612,Uncle Ghost,Bhago Boot,0,2001,81,Family,8.5,21,"Vinay Katore (actor), Nedumudi Venu (actor), Sai Paranjpye (director)"
tt0292490,Dil Chahta Hai,Dil Chahta Hai,0,2001,183,"Comedy,Drama,Romance",8,79731,"Aamir Khan (actor), Saif Ali Khan (actor), Akshaye Khanna (actor), Preity G Zinta (actress), Sonali Kulkarni (actress), Dimple Kapadia (actress), Ayub Khan (actor), Rajat Kapoor (actor), Suhasini Mulay (actress), Ahmed Khan (actor), Farhan Akhtar (director), Kassim Jagmagia (writer), Farhan Akhtar (writer), Karan Vishwanath Kashyap (writer), Karan Kashyap (writer), Farhan Akhtar (producer), Ritesh Sidhwani (producer), Shankar Mahadevan (composer), Loy Mendonsa (composer), Ehsaan Noorani (composer), Shankar-Ehsaan-Loy (composer), Ravi K. Chandran (cinematographer), A. Sreekar Prasad (editor), Zoya Akhtar (casting_director), Suzanne Caplan Merwanji (production_designer)"
tt0304628,Resin,Resin,0,2001,87,Drama,8.3,33,"David Alvarado (actor), Mia Kelly (actress), Michael Glazer (actor), Brandon Beckner (actor), Phil Cohn (actor), Michael Dong (actor), Dayvid Figler (actor), Charles Nort (actor), Rudy Ruggiero (actor), Rick Seigel (actor), Vladimir Gyorski (director), Steven Sobel (writer), Steven Sobel (producer), Dogme (composer), Brent Meeske (cinematographer), Jessica Kehrhahn (editor)"
tt0287123,The Wednesday Night Save the World Society,The Wednesday Night Save the World Society,0,2001,84,"Comedy,Family,Romance",8.2,20,"Dwight Hicks (actor), Ruth de Sosa (actress), Mary Margaret Robinson (actress), Roger Ranney (actor), David Grammer (actor), Madison R. Wells (actress), Peter Szumlas (actor), Hollace Starr (actress), Paul Roache (actor), Fred Burke (director), Dave Eisenstark (director), Fred Burke (writer), Dave Eisenstark (writer), David Nagy (producer), Mary Margaret Robinson (producer), Tim Riley (composer), Tom Connole (cinematographer), Geno Havens (casting_director), Alex Hajdu (production_designer)"
tt0367173,Turkan Soray: The Camera Is My Love,Turkan Soray: La cinepresa √® il mio amore,0,2001,90,Documentary,8.4,17,"Türkan Soray (self), Donatella Baglivo (director), Elio Bisignani (cinematographer), Donatella Baglivo (editor)"
tt0316260,Missing Allen: The Man Who Became a Camera,Missing Allen - Wo ist Allen Ross?,0,2001,90,Documentary,8,163,"Gaylon Emerzian (self), Linda Greene (archive_footage), Allen Ross (archive_footage), Laurdis Ross (self), Christian Bauer (director), Christian Bauer (writer), Titus Vollmer (composer), Michael Gööck (cinematographer), Julia Furch (editor)"
tt0311594,Nuvvu Naaku Nachchav,Nuvvu Naaku Nachchav,0,2001,184,"Comedy,Romance",8.8,6544,"Venkatesh Daggubati (actor), Aarthi Agarwal (actress), Suhasini (actress), Ananth (actor), Babu Mohan (actor), Joy Badlani (actor), Tanikella Bharani (actor), Brahmanandam (actor), Sabyasachi Chakrabarty (actor), Chandramohan (actor), Vijay K. Bhaskar (director), Trivikram Srinivas (writer), Vijay K. Bhaskar (writer), Ravi Kishore (producer), Koti (composer), Ravindra Babu (cinematographer), A. Sreekar Prasad (editor)"
tt0284673,You Can't Buy Love,You Can't Buy Love,0,2001,95,"Drama,Music,Romance",8,13,"Brian Lally (actor), David Violi (actor), Sonja Dunson (actress), Kelly Jaquiss (actress), James O. Mayberry (actor), David Jean Thomas (actor), Debra Jean Walsh (actress), Garrick Wilkie (director), Sonja Dunson (writer), Sonja Dunson (producer), Sonja Dunson (composer), Peter Daskaloff (cinematographer), Jimmy Williams (cinematographer), Sonja Dunson (casting_director)"
tt0310335,Walk Backwards,Walk Backwards,0,2001,95,Drama,6.8,31,"Laurie Baranyay (actress), Phillip W. Powers (actor), Edith Baranyay (actress), Andrew McIntyre (actor), Catherine Rachey (actress), Lara Healey (actress), Laura Sandiford (actress), Kelly Goyer (actor), Scott Grey (actor), Jenny Arnold (actress), Laurie Baranyay (director), Laurie Baranyay (writer), Laurie Baranyay (producer), Mark Ellam (cinematographer), Patricia Fernie (editor)"
tt0272048,Circus Baobab,Circus Baobab,0,2001,100,Documentary,7.3,15,"Laurent Chevallier (director), Jacques Chevallier (writer), Laurent Chevallier (writer), Pierre Marcault (composer), Amar Arhab (cinematographer), Jeanne Moutard (editor), Ange-Marie Revel (editor)"
tt0212910,Delivering Milo,Delivering Milo,0,2001,94,"Comedy,Drama,Fantasy",5.8,1429,"Anton Yelchin (actor), Albert Finney (actor), Bridget Fonda (actress), Campbell Scott (actor), Hank Harris (actor), Kenny Blank (actor), Douglas Spain (actor), Alison Lohman (actress), Lesley Ann Warren (actress), Gary Farmer (actor), Nick Castle (director), David Hubbard (writer), Heidi Levitt (writer), Diana Wagman (writer), Adrian Bertino-Clarke (producer), Heidi Levitt (producer), Deepak Nayar (producer), Heriberto Schoeffer (producer), Craig Safan (composer), Willy Kurant (cinematographer), Patrick Kennedy (editor), Peck Prior (editor), Johanna Ray (casting_director), Patricia Norris (production_designer)"
tt0250371,The Other Side of Heaven,The Other Side of Heaven,0,2001,113,"Adventure,Biography,Drama",6.3,5039,"Christopher Gorham (actor), Anne Hathaway (actress), Joe Folau (actor), Nathaniel Lees (actor), Miriama Smith (actress), Alvin Fitisemanu (actor), Peter Sa'ena-Brown (actor), Whetu Fala (actress), Apii McKinley (actor), Paki Cherrington (actor), Mitch Davis (director), Mitch Davis (writer), John H. Groberg (writer), John Garbett (producer), Gerald R. Molen (producer), Kevin Kiner (composer), Brian J. Breheny (cinematographer), Steven Ramirez (editor), Christina Asher (casting_director), Rick Kofoed (production_designer)"
tt0265713,"Scotland, Pa.","Scotland, PA",0,2001,104,"Comedy,Crime",6.6,4990,"James Le Gros (actor), Maura Tierney (actress), Christopher Walken (actor), Kevin Corrigan (actor), James Rebhorn (actor), Tom Guiry (actor), Amy Smart (actress), Timothy 'Speed' Levitch (actor), Andy Dick (actor), Geoff Dunsworth (actor), Billy Morrissette (director), William Shakespeare (writer), Billy Morrissette (writer), Richard Shepard (producer), Jonathan Stern (producer), Anton Sanko (composer), Wally Pfister (cinematographer), Adam Lichtenstein (editor), Avy Kaufman (casting_director), Jennifer Stewart (production_designer)"
tt0400268,Cactus,Cactus,0,2001,85,Action,5.8,12,"Pepo Blasco (actor), Mayte Caballero (actress), Joan Cussó (actor), Jesús Fuente (actor), Alfred Lucchetti (actor), Maria Pau Pigem (actress), Albert Pérez (actor), Arturo Querejeta (actor), Juan Viadas (actor), Pau Freixas (director), Pau Freixas (writer), José Battaglio (composer), Kaelo del Río (composer), Julián Elizalde (cinematographer), Jaume Martí (editor), Manu Rastrollo (editor), Francesc Prat (casting_director)"
tt0242193,Bully,Bully,0,2001,108,"Biography,Crime,Drama",6.9,43126,"Brad Renfro (actor), Nick Stahl (actor), Bijou Phillips (actress), Rachel Miner (actress), Michael Pitt (actor), Leo Fitzpatrick (actor), Kelli Garner (actress), Daniel Franzese (actor), Nathalie Paulding (actress), Jessica Sutta (actress), Larry Clark (director), Jim Schutze (writer), David McKenna (writer), Roger Pullis (writer), Chris Hanley (producer), Don Murphy (producer), Fernando Sulichin (producer), Steve Gainer (cinematographer), Andrew Hafitz (editor), Carmen Cuba (casting_director), Linda Burton (production_designer)"
tt0313403,Nightmares in Precinct 7,Chat ho chai goon,0,2001,115,"Crime,Horror,Mystery",5.8,125,"Andy Chi-On Hui (actor), Tat-Ming Cheung (actor), Loletta Lee (actress), Benny Shuan-Yan Li (actor), Monica Lo (actress), Simon Lui (actor), Herman Yau (director), Simon Lui (writer), Herman Yau (writer)"
